,Unnamed: 0,id,dex_id,name,image,primary_type,secondary_type,is_mega,Description
766,766,767,642,Therian Forme,,Electric,Flying,1,
767,767,768,643,Reshiram,https://projectpokemon.org/images/normal-sprite/reshiram.gif,Dragon,Fire,0,
768,768,769,644,Zekrom,https://projectpokemon.org/images/normal-sprite/zekrom.gif,Dragon,Electric,0,
769,769,770,645,Incarnate Forme,,Ground,Flying,1,
770,770,771,645,Therian Forme,,Ground,Flying,1,
771,771,772,646,Kyurem,https://projectpokemon.org/images/normal-sprite/kyurem.gif,Dragon,Ice,0,
772,772,773,646,Black Kyurem,,Dragon,Ice,1,
773,773,774,646,White Kyurem,,Dragon,Ice,1,
774,774,775,647,Ordinary Form,,Water,Fighting,1,
775,775,776,647,Resolute Form,,Water,Fighting,1,
776,776,777,648,Aria Forme,,Normal,Psychic,1,
777,777,778,648,Pirouette Forme,,Normal,Fighting,1,
778,778,779,649,Genesect,https://projectpokemon.org/images/normal-sprite/genesect.gif,Bug,Steel,0,
779,779,780,650,Chespin,https://projectpokemon.org/images/normal-sprite/chespin.gif,Grass,,0,
780,780,781,651,Quilladin,https://projectpokemon.org/images/normal-sprite/quilladin.gif,Grass,,0,
781,781,782,652,Chesnaught,https://projectpokemon.org/images/normal-sprite/chesnaught.gif,Grass,Fighting,0,
782,782,783,653,Fennekin,https://projectpokemon.org/images/normal-sprite/fennekin.gif,Fire,,0,
783,783,784,654,Braixen,https://projectpokemon.org/images/normal-sprite/braixen.gif,Fire,,0,
784,784,785,655,Delphox,https://projectpokemon.org/images/normal-sprite/delphox.gif,Fire,Psychic,0,
785,785,786,656,Froakie,https://projectpokemon.org/images/normal-sprite/froakie.gif,Water,,0,
786,786,787,657,Frogadier,https://projectpokemon.org/images/normal-sprite/frogadier.gif,Water,,0,
787,787,788,658,Greninja,https://projectpokemon.org/images/normal-sprite/greninja.gif,Water,Dark,0,
788,788,789,658,Ash-Greninja,,Water,Dark,1,
789,789,790,659,Bunnelby,https://projectpokemon.org/images/normal-sprite/bunnelby.gif,Normal,,0,
790,790,791,660,Diggersby,https://projectpokemon.org/images/normal-sprite/diggersby.gif,Normal,Ground,0,
791,791,792,661,Fletchling,https://projectpokemon.org/images/normal-sprite/fletchling.gif,Normal,Flying,0,
792,792,793,662,Fletchinder,https://projectpokemon.org/images/normal-sprite/fletchinder.gif,Fire,Flying,0,
793,793,794,663,Talonflame,https://projectpokemon.org/images/normal-sprite/talonflame.gif,Fire,Flying,0,
794,794,795,664,Scatterbug,https://projectpokemon.org/images/normal-sprite/scatterbug.gif,Bug,,0,
795,795,796,665,Spewpa,https://projectpokemon.org/images/normal-sprite/spewpa.gif,Bug,,0,
796,796,797,666,Vivillon,https://projectpokemon.org/images/normal-sprite/vivillon.gif,Bug,Flying,0,
797,797,798,667,Litleo,https://projectpokemon.org/images/normal-sprite/litleo.gif,Fire,Normal,0,
798,798,799,668,Pyroar,https://projectpokemon.org/images/normal-sprite/pyroar.gif,Fire,Normal,0,
799,799,800,669,Flabébé,https://projectpokemon.org/images/normal-sprite/flabebe.gif,Fairy,,0,
800,800,801,670,Floette,https://projectpokemon.org/images/normal-sprite/floette.gif,Fairy,,0,
801,801,802,671,Florges,https://projectpokemon.org/images/normal-sprite/florges.gif,Fairy,,0,
802,802,803,672,Skiddo,https://projectpokemon.org/images/normal-sprite/skiddo.gif,Grass,,0,
803,803,804,673,Gogoat,https://projectpokemon.org/images/normal-sprite/gogoat.gif,Grass,,0,
804,804,805,674,Pancham,https://projectpokemon.org/images/normal-sprite/pancham.gif,Fighting,,0,
805,805,806,675,Pangoro,https://projectpokemon.org/images/normal-sprite/pangoro.gif,Fighting,Dark,0,
806,806,807,676,Furfrou,https://projectpokemon.org/images/normal-sprite/furfrou.gif,Normal,,0,
807,807,808,677,Espurr,https://projectpokemon.org/images/normal-sprite/espurr.gif,Psychic,,0,
808,808,809,678,Male,,Psychic,,1,
809,809,810,678,Female,,Psychic,,1,
810,810,811,679,Honedge,https://projectpokemon.org/images/normal-sprite/honedge.gif,Steel,Ghost,0,
811,811,812,680,Doublade,https://projectpokemon.org/images/normal-sprite/doublade.gif,Steel,Ghost,0,
812,812,813,681,Shield Forme,,Steel,Ghost,1,
813,813,814,681,Blade Forme,,Steel,Ghost,1,
814,814,815,682,Spritzee,https://projectpokemon.org/images/normal-sprite/spritzee.gif,Fairy,,0,
815,815,816,683,Aromatisse,https://projectpokemon.org/images/normal-sprite/aromatisse.gif,Fairy,,0,
816,816,817,684,Swirlix,https://projectpokemon.org/images/normal-sprite/swirlix.gif,Fairy,,0,
817,817,818,685,Slurpuff,https://projectpokemon.org/images/normal-sprite/slurpuff.gif,Fairy,,0,
818,818,819,686,Inkay,https://projectpokemon.org/images/normal-sprite/inkay.gif,Dark,Psychic,0,
819,819,820,687,Malamar,https://projectpokemon.org/images/normal-sprite/malamar.gif,Dark,Psychic,0,
820,820,821,688,Binacle,https://projectpokemon.org/images/normal-sprite/binacle.gif,Rock,Water,0,
821,821,822,689,Barbaracle,https://projectpokemon.org/images/normal-sprite/barbaracle.gif,Rock,Water,0,
822,822,823,690,Skrelp,https://projectpokemon.org/images/normal-sprite/skrelp.gif,Poison,Water,0,
823,823,824,691,Dragalge,https://projectpokemon.org/images/normal-sprite/dragalge.gif,Poison,Dragon,0,
824,824,825,692,Clauncher,https://projectpokemon.org/images/normal-sprite/clauncher.gif,Water,,0,
825,825,826,693,Clawitzer,https://projectpokemon.org/images/normal-sprite/clawitzer.gif,Water,,0,
826,826,827,694,Helioptile,https://projectpokemon.org/images/normal-sprite/helioptile.gif,Electric,Normal,0,
827,827,828,695,Heliolisk,https://projectpokemon.org/images/normal-sprite/heliolisk.gif,Electric,Normal,0,
828,828,829,696,Tyrunt,https://projectpokemon.org/images/normal-sprite/tyrunt.gif,Rock,Dragon,0,
829,829,830,697,Tyrantrum,https://projectpokemon.org/images/normal-sprite/tyrantrum.gif,Rock,Dragon,0,
830,830,831,698,Amaura,https://projectpokemon.org/images/normal-sprite/amaura.gif,Rock,Ice,0,
831,831,832,699,Aurorus,https://projectpokemon.org/images/normal-sprite/aurorus.gif,Rock,Ice,0,
832,832,833,700,Sylveon,https://projectpokemon.org/images/normal-sprite/sylveon.gif,Fairy,,0,
833,833,834,701,Hawlucha,https://projectpokemon.org/images/normal-sprite/hawlucha.gif,Fighting,Flying,0,
834,834,835,702,Dedenne,https://projectpokemon.org/images/normal-sprite/dedenne.gif,Electric,Fairy,0,
835,835,836,703,Carbink,https://projectpokemon.org/images/normal-sprite/carbink.gif,Rock,Fairy,0,
836,836,837,704,Goomy,https://projectpokemon.org/images/normal-sprite/goomy.gif,Dragon,,0,
837,837,838,705,Sliggoo,https://projectpokemon.org/images/normal-sprite/sliggoo.gif,Dragon,,0,
838,838,839,705,Hisuian Sliggoo,,Dragon,Steel,1,
839,839,840,706,Goodra,https://projectpokemon.org/images/normal-sprite/goodra.gif,Dragon,,0,
840,840,841,706,Hisuian Goodra,,Dragon,Steel,1,
841,841,842,707,Klefki,https://projectpokemon.org/images/normal-sprite/klefki.gif,Steel,Fairy,0,
842,842,843,708,Phantump,https://projectpokemon.org/images/normal-sprite/phantump.gif,Ghost,Grass,0,
843,843,844,709,Trevenant,https://projectpokemon.org/images/normal-sprite/trevenant.gif,Ghost,Grass,0,
844,844,845,710,Average Size,,Ghost,Grass,1,
845,845,846,710,Small Size,,Ghost,Grass,1,
846,846,847,710,Large Size,,Ghost,Grass,1,
847,847,848,710,Super Size,,Ghost,Grass,1,
848,848,849,711,Average Size,,Ghost,Grass,1,
849,849,850,711,Small Size,,Ghost,Grass,1,
850,850,851,711,Large Size,,Ghost,Grass,1,
851,851,852,711,Super Size,,Ghost,Grass,1,
852,852,853,712,Bergmite,https://projectpokemon.org/images/normal-sprite/bergmite.gif,Ice,,0,
853,853,854,713,Avalugg,https://projectpokemon.org/images/normal-sprite/avalugg.gif,Ice,,0,
854,854,855,713,Hisuian Avalugg,,Ice,Rock,1,
855,855,856,714,Noibat,https://projectpokemon.org/images/normal-sprite/noibat.gif,Flying,Dragon,0,
856,856,857,715,Noivern,https://projectpokemon.org/images/normal-sprite/noivern.gif,Flying,Dragon,0,
857,857,858,716,Xerneas,https://projectpokemon.org/images/normal-sprite/xerneas.gif,Fairy,,0,
858,858,859,717,Yveltal,https://projectpokemon.org/images/normal-sprite/yveltal.gif,Dark,Flying,0,
859,859,860,718,50% Forme,,Dragon,Ground,1,
860,860,861,718,10% Forme,,Dragon,Ground,1,
861,861,862,718,Complete Forme,,Dragon,Ground,1,
862,862,863,719,Diancie,https://projectpokemon.org/images/normal-sprite/diancie.gif,Rock,Fairy,0,
863,863,864,719,Mega Diancie,,Rock,Fairy,1,
864,864,865,720,Hoopa Confined,,Psychic,Ghost,1,
865,865,866,720,Hoopa Unbound,,Psychic,Dark,1,
866,866,867,721,Volcanion,https://projectpokemon.org/images/normal-sprite/volcanion.gif,Fire,Water,0,
867,867,868,722,Rowlet,https://projectpokemon.org/images/normal-sprite/rowlet.gif,Grass,Flying,0,
868,868,869,723,Dartrix,https://projectpokemon.org/images/normal-sprite/dartrix.gif,Grass,Flying,0,
869,869,870,724,Decidueye,https://projectpokemon.org/images/normal-sprite/decidueye.gif,Grass,Ghost,0,
870,870,871,724,Hisuian Decidueye,,Grass,Fighting,1,
871,871,872,725,Litten,https://projectpokemon.org/images/normal-sprite/litten.gif,Fire,,0,
872,872,873,726,Torracat,https://projectpokemon.org/images/normal-sprite/torracat.gif,Fire,,0,
873,873,874,727,Incineroar,https://projectpokemon.org/images/normal-sprite/incineroar.gif,Fire,Dark,0,
874,874,875,728,Popplio,https://projectpokemon.org/images/normal-sprite/popplio.gif,Water,,0,
875,875,876,729,Brionne,https://projectpokemon.org/images/normal-sprite/brionne.gif,Water,,0,
876,876,877,730,Primarina,https://projectpokemon.org/images/normal-sprite/primarina.gif,Water,Fairy,0,
877,877,878,731,Pikipek,https://projectpokemon.org/images/normal-sprite/pikipek.gif,Normal,Flying,0,
878,878,879,732,Trumbeak,https://projectpokemon.org/images/normal-sprite/trumbeak.gif,Normal,Flying,0,
879,879,880,733,Toucannon,https://projectpokemon.org/images/normal-sprite/toucannon.gif,Normal,Flying,0,
880,880,881,734,Yungoos,https://projectpokemon.org/images/normal-sprite/yungoos.gif,Normal,,0,
881,881,882,735,Gumshoos,https://projectpokemon.org/images/normal-sprite/gumshoos.gif,Normal,,0,
882,882,883,736,Grubbin,https://projectpokemon.org/images/normal-sprite/grubbin.gif,Bug,,0,
883,883,884,737,Charjabug,https://projectpokemon.org/images/normal-sprite/charjabug.gif,Bug,Electric,0,
884,884,885,738,Vikavolt,https://projectpokemon.org/images/normal-sprite/vikavolt.gif,Bug,Electric,0,
885,885,886,739,Crabrawler,https://projectpokemon.org/images/normal-sprite/crabrawler.gif,Fighting,,0,
886,886,887,740,Crabominable,https://projectpokemon.org/images/normal-sprite/crabominable.gif,Fighting,Ice,0,
887,887,888,741,Baile Style,,Fire,Flying,1,
888,888,889,741,Pom-Pom Style,,Electric,Flying,1,
889,889,890,741,Pa'u Style,,Psychic,Flying,1,
890,890,891,741,Sensu Style,,Ghost,Flying,1,
891,891,892,742,Cutiefly,https://projectpokemon.org/images/normal-sprite/cutiefly.gif,Bug,Fairy,0,
892,892,893,743,Ribombee,https://projectpokemon.org/images/normal-sprite/ribombee.gif,Bug,Fairy,0,
893,893,894,744,Rockruff,https://projectpokemon.org/images/normal-sprite/rockruff.gif,Rock,,0,
894,894,895,744,Own Tempo Rockruff,,Rock,,1,
895,895,896,745,Midday Form,,Rock,,1,
896,896,897,745,Midnight Form,,Rock,,1,
897,897,898,745,Dusk Form,,Rock,,1,
898,898,899,746,Solo Form,,Water,,1,
899,899,900,746,School Form,,Water,,1,
900,900,901,747,Mareanie,https://projectpokemon.org/images/normal-sprite/mareanie.gif,Poison,Water,0,
901,901,902,748,Toxapex,https://projectpokemon.org/images/normal-sprite/toxapex.gif,Poison,Water,0,
902,902,903,749,Mudbray,https://projectpokemon.org/images/normal-sprite/mudbray.gif,Ground,,0,
903,903,904,750,Mudsdale,https://projectpokemon.org/images/normal-sprite/mudsdale.gif,Ground,,0,
904,904,905,751,Dewpider,https://projectpokemon.org/images/normal-sprite/dewpider.gif,Water,Bug,0,
905,905,906,752,Araquanid,https://projectpokemon.org/images/normal-sprite/araquanid.gif,Water,Bug,0,
906,906,907,753,Fomantis,https://projectpokemon.org/images/normal-sprite/fomantis.gif,Grass,,0,
907,907,908,754,Lurantis,https://projectpokemon.org/images/normal-sprite/lurantis.gif,Grass,,0,
908,908,909,755,Morelull,https://projectpokemon.org/images/normal-sprite/morelull.gif,Grass,Fairy,0,
909,909,910,756,Shiinotic,https://projectpokemon.org/images/normal-sprite/shiinotic.gif,Grass,Fairy,0,
910,910,911,757,Salandit,https://projectpokemon.org/images/normal-sprite/salandit.gif,Poison,Fire,0,
911,911,912,758,Salazzle,https://projectpokemon.org/images/normal-sprite/salazzle.gif,Poison,Fire,0,
912,912,913,759,Stufful,https://projectpokemon.org/images/normal-sprite/stufful.gif,Normal,Fighting,0,
913,913,914,760,Bewear,https://projectpokemon.org/images/normal-sprite/bewear.gif,Normal,Fighting,0,
914,914,915,761,Bounsweet,https://projectpokemon.org/images/normal-sprite/bounsweet.gif,Grass,,0,
915,915,916,762,Steenee,https://projectpokemon.org/images/normal-sprite/steenee.gif,Grass,,0,
916,916,917,763,Tsareena,https://projectpokemon.org/images/normal-sprite/tsareena.gif,Grass,,0,
917,917,918,764,Comfey,https://projectpokemon.org/images/normal-sprite/comfey.gif,Fairy,,0,
918,918,919,765,Oranguru,https://projectpokemon.org/images/normal-sprite/oranguru.gif,Normal,Psychic,0,
919,919,920,766,Passimian,https://projectpokemon.org/images/normal-sprite/passimian.gif,Fighting,,0,
920,920,921,767,Wimpod,https://projectpokemon.org/images/normal-sprite/wimpod.gif,Bug,Water,0,
921,921,922,768,Golisopod,https://projectpokemon.org/images/normal-sprite/golisopod.gif,Bug,Water,0,
922,922,923,769,Sandygast,https://projectpokemon.org/images/normal-sprite/sandygast.gif,Ghost,Ground,0,
923,923,924,770,Palossand,https://projectpokemon.org/images/normal-sprite/palossand.gif,Ghost,Ground,0,
924,924,925,771,Pyukumuku,https://projectpokemon.org/images/normal-sprite/pyukumuku.gif,Water,,0,
925,925,926,772,Type: Null,https://projectpokemon.org/images/normal-sprite/typenull.gif,Normal,,0,
926,926,927,773,Silvally,https://projectpokemon.org/images/normal-sprite/silvally.gif,Normal,,0,
927,927,928,774,Meteor Form,,Rock,Flying,1,
928,928,929,774,Core Form,,Rock,Flying,1,
929,929,930,775,Komala,https://projectpokemon.org/images/normal-sprite/komala.gif,Normal,,0,
930,930,931,776,Turtonator,https://projectpokemon.org/images/normal-sprite/turtonator.gif,Fire,Dragon,0,
931,931,932,777,Togedemaru,https://projectpokemon.org/images/normal-sprite/togedemaru.gif,Electric,Steel,0,
932,932,933,778,Mimikyu,https://projectpokemon.org/images/normal-sprite/mimikyu.gif,Ghost,Fairy,0,
933,933,934,779,Bruxish,https://projectpokemon.org/images/normal-sprite/bruxish.gif,Water,Psychic,0,
934,934,935,780,Drampa,https://projectpokemon.org/images/normal-sprite/drampa.gif,Normal,Dragon,0,
935,935,936,781,Dhelmise,https://projectpokemon.org/images/normal-sprite/dhelmise.gif,Ghost,Grass,0,
936,936,937,782,Jangmo-o,https://projectpokemon.org/images/normal-sprite/jangmo-o.gif,Dragon,,0,
937,937,938,783,Hakamo-o,https://projectpokemon.org/images/normal-sprite/hakamo-o.gif,Dragon,Fighting,0,
938,938,939,784,Kommo-o,https://projectpokemon.org/images/normal-sprite/kommo-o.gif,Dragon,Fighting,0,
939,939,940,785,Tapu Koko,https://projectpokemon.org/images/normal-sprite/tapukoko.gif,Electric,Fairy,0,
940,940,941,786,Tapu Lele,https://projectpokemon.org/images/normal-sprite/tapulele.gif,Psychic,Fairy,0,
941,941,942,787,Tapu Bulu,https://projectpokemon.org/images/normal-sprite/tapubulu.gif,Grass,Fairy,0,
942,942,943,788,Tapu Fini,https://projectpokemon.org/images/normal-sprite/tapufini.gif,Water,Fairy,0,
943,943,944,789,Cosmog,https://projectpokemon.org/images/normal-sprite/cosmog.gif,Psychic,,0,
944,944,945,790,Cosmoem,https://projectpokemon.org/images/normal-sprite/cosmoem.gif,Psychic,,0,
945,945,946,791,Solgaleo,https://projectpokemon.org/images/normal-sprite/solgaleo.gif,Psychic,Steel,0,
946,946,947,792,Lunala,https://projectpokemon.org/images/normal-sprite/lunala.gif,Psychic,Ghost,0,
947,947,948,793,Nihilego,https://projectpokemon.org/images/normal-sprite/nihilego.gif,Rock,Poison,0,
948,948,949,794,Buzzwole,https://projectpokemon.org/images/normal-sprite/buzzwole.gif,Bug,Fighting,0,
949,949,950,795,Pheromosa,https://projectpokemon.org/images/normal-sprite/pheromosa.gif,Bug,Fighting,0,
950,950,951,796,Xurkitree,https://projectpokemon.org/images/normal-sprite/xurkitree.gif,Electric,,0,
951,951,952,797,Celesteela,https://projectpokemon.org/images/normal-sprite/celesteela.gif,Steel,Flying,0,
952,952,953,798,Kartana,https://projectpokemon.org/images/normal-sprite/kartana.gif,Grass,Steel,0,
953,953,954,799,Guzzlord,https://projectpokemon.org/images/normal-sprite/guzzlord.gif,Dark,Dragon,0,
954,954,955,800,Necrozma,https://projectpokemon.org/images/normal-sprite/necrozma.gif,Psychic,,0,
955,955,956,800,Dusk Mane Necrozma,,Psychic,Steel,1,
956,956,957,800,Dawn Wings Necrozma,,Psychic,Ghost,1,
957,957,958,800,Ultra Necrozma,,Psychic,Dragon,1,
958,958,959,801,Magearna,https://projectpokemon.org/images/normal-sprite/magearna.gif,Steel,Fairy,0,
959,959,960,802,Marshadow,https://projectpokemon.org/images/normal-sprite/marshadow.gif,Fighting,Ghost,0,
960,960,961,803,Poipole,https://projectpokemon.org/images/normal-sprite/poipole.gif,Poison,,0,
961,961,962,804,Naganadel,https://projectpokemon.org/images/normal-sprite/naganadel.gif,Poison,Dragon,0,
962,962,963,805,Stakataka,https://projectpokemon.org/images/normal-sprite/stakataka.gif,Rock,Steel,0,
963,963,964,806,Blacephalon,https://projectpokemon.org/images/normal-sprite/blacephalon.gif,Fire,Ghost,0,
964,964,965,807,Zeraora,https://projectpokemon.org/images/normal-sprite/zeraora-stand.gif,Electric,,0,
965,965,966,808,Meltan,https://projectpokemon.org/images/sprites-models/lgswitch-sprite/meltan.gif,Steel,,0,
966,966,967,809,Melmetal,https://projectpokemon.org/images/sprites-models/lgswitch-sprite/melmetal.gif,Steel,,0,
967,967,968,810,Grookey,,Grass,,0,
968,968,969,811,Thwackey,,Grass,,0,
969,969,970,812,Rillaboom,,Grass,,0,
970,970,971,813,Scorbunny,,Fire,,0,
971,971,972,814,Raboot,,Fire,,0,
972,972,973,815,Cinderace,,Fire,,0,
973,973,974,816,Sobble,,Water,,0,
974,974,975,817,Drizzile,,Water,,0,
975,975,976,818,Inteleon,,Water,,0,
976,976,977,819,Skwovet,,Normal,,0,
977,977,978,820,Greedent,,Normal,,0,
978,978,979,821,Rookidee,,Flying,,0,
979,979,980,822,Corvisquire,,Flying,,0,
980,980,981,823,Corviknight,,Flying,Steel,0,
981,981,982,824,Blipbug,,Bug,,0,
982,982,983,825,Dottler,,Bug,Psychic,0,
983,983,984,826,Orbeetle,,Bug,Psychic,0,
984,984,985,827,Nickit,,Dark,,0,
985,985,986,828,Thievul,,Dark,,0,
986,986,987,829,Gossifleur,,Grass,,0,
987,987,988,830,Eldegoss,,Grass,,0,
988,988,989,831,Wooloo,,Normal,,0,
989,989,990,832,Dubwool,,Normal,,0,
990,990,991,833,Chewtle,,Water,,0,
991,991,992,834,Drednaw,,Water,Rock,0,
992,992,993,835,Yamper,,Electric,,0,
993,993,994,836,Boltund,,Electric,,0,
994,994,995,837,Rolycoly,,Rock,,0,
995,995,996,838,Carkol,,Rock,Fire,0,
996,996,997,839,Coalossal,,Rock,Fire,0,
997,997,998,840,Applin,,Grass,Dragon,0,
998,998,999,841,Flapple,,Grass,Dragon,0,
999,999,1000,842,Appletun,,Grass,Dragon,0,
1000,1000,1001,843,Silicobra,,Ground,,0,
1001,1001,1002,844,Sandaconda,,Ground,,0,
1002,1002,1003,845,Cramorant,,Flying,Water,0,
1003,1003,1004,846,Arrokuda,,Water,,0,
1004,1004,1005,847,Barraskewda,,Water,,0,
1005,1005,1006,848,Toxel,,Electric,Poison,0,
1006,1006,1007,849,Low Key Form,,Electric,Poison,1,
1007,1007,1008,849,Amped Form,,Electric,Poison,1,
1008,1008,1009,850,Sizzlipede,,Fire,Bug,0,
1009,1009,1010,851,Centiskorch,,Fire,Bug,0,
1010,1010,1011,852,Clobbopus,,Fighting,,0,
1011,1011,1012,853,Grapploct,,Fighting,,0,
1012,1012,1013,854,Sinistea,,Ghost,,0,
1013,1013,1014,855,Polteageist,,Ghost,,0,
1014,1014,1015,856,Hatenna,,Psychic,,0,
1015,1015,1016,857,Hattrem,,Psychic,,0,
1016,1016,1017,858,Hatterene,,Psychic,Fairy,0,
1017,1017,1018,859,Impidimp,,Dark,Fairy,0,
1018,1018,1019,860,Morgrem,,Dark,Fairy,0,
1019,1019,1020,861,Grimmsnarl,,Dark,Fairy,0,
1020,1020,1021,862,Obstagoon,,Dark,Normal,0,
1021,1021,1022,863,Perrserker,,Steel,,0,
1022,1022,1023,864,Cursola,,Ghost,,0,
1023,1023,1024,865,Sirfetch'd,,Fighting,,0,
1024,1024,1025,866,Mr. Rime,,Ice,Psychic,0,
1025,1025,1026,867,Runerigus,,Ground,Ghost,0,
1026,1026,1027,868,Milcery,,Fairy,,0,
1027,1027,1028,869,Alcremie,,Fairy,,0,
1028,1028,1029,870,Falinks,,Fighting,,0,
1029,1029,1030,871,Pincurchin,,Electric,,0,
1030,1030,1031,872,Snom,,Ice,Bug,0,
1031,1031,1032,873,Frosmoth,,Ice,Bug,0,
1032,1032,1033,874,Stonjourner,,Rock,,0,
1033,1033,1034,875,Ice Face,,Ice,,1,
1034,1034,1035,875,Noice Face,,Ice,,1,
1035,1035,1036,876,Male,,Psychic,Normal,1,
1036,1036,1037,876,Female,,Psychic,Normal,1,
1037,1037,1038,877,Full Belly Mode,,Electric,Dark,1,
1038,1038,1039,877,Hangry Mode,,Electric,Dark,1,
1039,1039,1040,878,Cufant,,Steel,,0,
1040,1040,1041,879,Copperajah,,Steel,,0,
1041,1041,1042,880,Dracozolt,,Electric,Dragon,0,
1042,1042,1043,881,Arctozolt,,Electric,Ice,0,
1043,1043,1044,882,Dracovish,,Water,Dragon,0,
1044,1044,1045,883,Arctovish,,Water,Ice,0,
1045,1045,1046,884,Duraludon,,Steel,Dragon,0,
1046,1046,1047,885,Dreepy,,Dragon,Ghost,0,
1047,1047,1048,886,Drakloak,,Dragon,Ghost,0,
1048,1048,1049,887,Dragapult,,Dragon,Ghost,0,
1049,1049,1050,888,Crowned Sword,,Fairy,Steel,1,
1050,1050,1051,888,Hero of Many Battles,,Fairy,,1,
1051,1051,1052,889,Crowned Shield,,Fighting,Steel,1,
1052,1052,1053,889,Hero of Many Battles,,Fighting,,1,
1053,1053,1054,890,Eternatus,,Poison,Dragon,0,
1054,1054,1055,890,Eternamax,,Poison,Dragon,1,
1055,1055,1056,891,Kubfu,,Fighting,,0,
1056,1056,1057,892,Single Strike Style,,Fighting,Dark,1,
1057,1057,1058,892,Rapid Strike Style,,Fighting,Water,1,
1058,1058,1059,893,Zarude,,Dark,Grass,0,
1059,1059,1060,894,Regieleki,,Electric,,0,
1060,1060,1061,895,Regidrago,,Dragon,,0,
1061,1061,1062,896,Glastrier,,Ice,,0,
1062,1062,1063,897,Spectrier,,Ghost,,0,
1063,1063,1064,898,Calyrex,,Psychic,Grass,0,
1064,1064,1065,898,Ice Rider,,Psychic,Ice,1,
1065,1065,1066,898,Shadow Rider,,Psychic,Ghost,1,
1066,1066,1067,899,Wyrdeer,,Normal,Psychic,0,
1067,1067,1068,900,Kleavor,,Bug,Rock,0,
1068,1068,1069,901,Ursaluna,,Normal,Ground,0,
1069,1069,1070,902,Male,,Water,Ghost,1,
1070,1070,1071,902,Female,,Water,Ghost,1,
1071,1071,1072,903,Sneasler,,Poison,Fighting,0,
1072,1072,1073,904,Overqwil,,Dark,Poison,0,
1073,1073,1074,905,Incarnate Forme,,Fairy,Flying,1,
1074,1074,1075,905,Therian Forme,,Fairy,Flying,1,
